video_name,environment,understand,comment,rating,source
0_LunarLander-v3_795773-episode-0.mp4,LunarLander-v3,5,Stationary but right outside of bounds,4,image
0_highway-fast-v0_777634-episode-0.mp4,highway-fast-v0,5,,5,image
0_LunarLander-v3_318570-episode-0.mp4,LunarLander-v3,5,Not stationary,2,text
0_Hopper-v5_51198-episode-0.mp4,Hopper-v5,5,Stops going forward,4,text
0_LunarLander-v3_600632-episode-0.mp4,LunarLander-v3,5,Not stationary,2,text_image
0_highway-fast-v0_963278-episode-0.mp4,highway-fast-v0,5,,5,text
0_LunarLander-v3_926013-episode-0.mp4,LunarLander-v3,5,,5,text
0_highway-fast-v0_43229-episode-0.mp4,highway-fast-v0,5,Not on the right lane,2,text_image
0_highway-fast-v0_346154-episode-0.mp4,highway-fast-v0,5,Didn't pass,2,text_image
0_LunarLander-v3_210114-episode-0.mp4,LunarLander-v3,5,Followed it rather well until the end,4,text_image
0_Swimmer-v5_190647-episode-0.mp4,Swimmer-v5,5,,1,text
0_highway-fast-v0_310042-episode-0.mp4,highway-fast-v0,5,,5,text
0_LunarLander-v3_307547-episode-0.mp4,LunarLander-v3,5,Not stationary within bounds,2,image
0_Hopper-v5_95464-episode-0.mp4,Hopper-v5,5,Video too short,1,text_image
0_LunarLander-v3_239673-episode-0.mp4,LunarLander-v3,5,Not stationary,2,text
0_Hopper-v5_732586-episode-0.mp4,Hopper-v5,5,"Too short, no forward",1,image
0_highway-fast-v0_665012-episode-0.mp4,highway-fast-v0,5,Juggles between lanes,1,image
0_Swimmer-v5_251676-episode-0.mp4,Swimmer-v5,5,,1,image
0_highway-fast-v0_552007-episode-0.mp4,highway-fast-v0,5,not on the right,2,text
0_LunarLander-v3_964795-episode-0.mp4,LunarLander-v3,5,,1,image
0_LunarLander-v3_318570-episode-0.mp4,LunarLander-v3,5,,2,text
0_Hopper-v5_95464-episode-0.mp4,Hopper-v5,5,,1,text_image
0_Hopper-v5_516435-episode-0.mp4,Hopper-v5,5,,1,image
0_Swimmer-v5_534657-episode-0.mp4,Swimmer-v5,5,,1,image
0_Hopper-v5_656843-episode-0.mp4,Hopper-v5,5,,1,text
0_Swimmer-v5_190647-episode-0.mp4,Swimmer-v5,5,Kind of like a snake,2,text
0_Swimmer-v5_836464-episode-0.mp4,Swimmer-v5,5,Very snake-like but not moving in the direction of the arrows in the picture,4,text_image
0_highway-fast-v0_800393-episode-0.mp4,highway-fast-v0,5,Doesn't fall bac on the right lane after passing,3,text_image
0_LunarLander-v3_143855-episode-0.mp4,LunarLander-v3,5,Not stationary,2,text_image
0_LunarLander-v3_359613-episode-0.mp4,LunarLander-v3,5,Not stationary or not within pictured bounds,2,text_image
0_LunarLander-v3_633998-episode-0.mp4,LunarLander-v3,5,,5,text
0_LunarLander-v3_468194-episode-0.mp4,LunarLander-v3,5,,1,image
0_Hopper-v5_991558-episode-0.mp4,Hopper-v5,5,crashed,4,text_image
0_Hopper-v5_732586-episode-0.mp4,Hopper-v5,5,,1,image
0_Hopper-v5_192344-episode-0.mp4,Hopper-v5,5,,1,text
0_highway-fast-v0_573194-episode-0.mp4,highway-fast-v0,5,didn't pass the vehicle right in front of it,4,text
0_Swimmer-v5_862397-episode-0.mp4,Swimmer-v5,5,,1,text
0_Swimmer-v5_49740-episode-0.mp4,Swimmer-v5,5,,1,image
0_highway-fast-v0_800393-episode-0.mp4,highway-fast-v0,5,Not on the right,1,text_image
0_highway-fast-v0_439136-episode-0.mp4,highway-fast-v0,5,Didn't pass the vehicle in front of it,3,text
0_Hopper-v5_76929-episode-0.mp4,Hopper-v5,5,,5,text
0_Swimmer-v5_708766-episode-0.mp4,Swimmer-v5,5,,1,text_image
0_highway-fast-v0_145787-episode-0.mp4,highway-fast-v0,5,Not on the right lane,2,image
0_LunarLander-v3_964795-episode-0.mp4,LunarLander-v3,5,,1,image
0_Hopper-v5_849864-episode-0.mp4,Hopper-v5,5,,1,text_image
0_LunarLander-v3_237834-episode-0.mp4,LunarLander-v3,5,,1,text
0_Swimmer-v5_673659-episode-0.mp4,Swimmer-v5,5,,5,image
0_Hopper-v5_375905-episode-0.mp4,Hopper-v5,5,,4,text_image
0_highway-fast-v0_217796-episode-0.mp4,highway-fast-v0,5,,1,image
0_Hopper-v5_313940-episode-0.mp4,Hopper-v5,5,,4,text
0_LunarLander-v3_795773-episode-0.mp4,LunarLander-v3,5,"Good, but not within pictured bounds",4,image
0_Swimmer-v5_836464-episode-0.mp4,Swimmer-v5,5,Snake-like but slow and not direction of the pictured arrows,3,text_image
0_Swimmer-v5_434224-episode-0.mp4,Swimmer-v5,5,,1,text_image
0_highway-fast-v0_368543-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_highway-fast-v0_665012-episode-0.mp4,highway-fast-v0,5,"Juggles between lanes and ends in the ""wrong"" one",2,image
0_Hopper-v5_749072-episode-0.mp4,Hopper-v5,5,,1,image
0_highway-fast-v0_573194-episode-0.mp4,highway-fast-v0,5,Does not pass the vehicle right in front of it,3,text
0_Swimmer-v5_472134-episode-0.mp4,Swimmer-v5,5,Not fast and worm-like,2,text
0_LunarLander-v3_633998-episode-0.mp4,LunarLander-v3,4,Stationary meaning loosely hovering at the same altitude,5,text
0_Hopper-v5_510368-episode-0.mp4,Hopper-v5,4,,3,text_image
0_highway-fast-v0_436534-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_Swimmer-v5_409148-episode-0.mp4,Swimmer-v5,5,"Not fast, not forward",1,image
0_highway-fast-v0_217796-episode-0.mp4,highway-fast-v0,5,Not on the right,1,image
0_Swimmer-v5_409148-episode-0.mp4,Swimmer-v5,5,,1,image
0_highway-fast-v0_573194-episode-0.mp4,highway-fast-v0,3,,5,text
0_LunarLander-v3_239673-episode-0.mp4,LunarLander-v3,3,"not stationary, but didn't crash",2,text
0_highway-fast-v0_43229-episode-0.mp4,highway-fast-v0,3,doesn't go back to the right,2,text_image
0_Hopper-v5_235190-episode-0.mp4,Hopper-v5,3,,4,text
0_Swimmer-v5_297297-episode-0.mp4,Swimmer-v5,5,"Moves forward, but slow and not snake-like",1,text
0_LunarLander-v3_55253-episode-0.mp4,LunarLander-v3,5,,2,image
0_Hopper-v5_76929-episode-0.mp4,Hopper-v5,5,,5,text
0_Hopper-v5_62431-episode-0.mp4,Hopper-v5,5,,1,image
0_Swimmer-v5_970491-episode-0.mp4,Swimmer-v5,5,"Is snake-like, but doesn't move",3,image
0_highway-fast-v0_436534-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_highway-fast-v0_699249-episode-0.mp4,highway-fast-v0,5,Doesn't pass,3,image
0_LunarLander-v3_616521-episode-0.mp4,LunarLander-v3,5,,2,text
0_highway-fast-v0_699249-episode-0.mp4,highway-fast-v0,5,doesn't pass,3,image
0_Hopper-v5_220770-episode-0.mp4,Hopper-v5,5,,3,text
0_LunarLander-v3_600632-episode-0.mp4,LunarLander-v3,5,,2,text_image
0_highway-fast-v0_963278-episode-0.mp4,highway-fast-v0,5,,5,text
0_highway-fast-v0_436534-episode-0.mp4,highway-fast-v0,5,,5,text_image
0_LunarLander-v3_964795-episode-0.mp4,LunarLander-v3,5,,1,image
0_Swimmer-v5_49740-episode-0.mp4,Swimmer-v5,5,,1,image
0_Hopper-v5_617705-episode-0.mp4,Hopper-v5,5,,2,text_image
0_Hopper-v5_732586-episode-0.mp4,Hopper-v5,5,,1,image
0_Swimmer-v5_434224-episode-0.mp4,Swimmer-v5,5,,1,text_image
0_Swimmer-v5_207193-episode-0.mp4,Swimmer-v5,5,,2,text
0_Swimmer-v5_472134-episode-0.mp4,Swimmer-v5,5,,2,text
0_Swimmer-v5_970491-episode-0.mp4,Swimmer-v5,5,,2,image
0_Hopper-v5_365228-episode-0.mp4,Hopper-v5,5,,5,text
0_LunarLander-v3_239673-episode-0.mp4,LunarLander-v3,5,,2,text
0_highway-fast-v0_964790-episode-0.mp4,highway-fast-v0,5,,1,image
0_Hopper-v5_627340-episode-0.mp4,Hopper-v5,5,,3,image
0_Hopper-v5_228495-episode-0.mp4,Hopper-v5,5,,3,text_image
0_highway-fast-v0_66312-episode-0.mp4,highway-fast-v0,5,,3,text_image
0_LunarLander-v3_307547-episode-0.mp4,LunarLander-v3,5,,2,image
0_highway-fast-v0_330419-episode-0.mp4,highway-fast-v0,5,,1,text
0_LunarLander-v3_631760-episode-0.mp4,LunarLander-v3,5,,5,text_image
0_Swimmer-v5_829344-episode-0.mp4,Swimmer-v5,5,,2,text_image
